network,column,source,activity,dataset,donor,disease,tissue,subtype,n_cells
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,ATF2,3.8089654975445053,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,ATF2,0.5639895460243014,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,ATF2,-5.635444046871449,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,ATF2,-0.20439636893030286,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,ATF2,1.1615429045760042,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,ATF2,-0.8279348204895325,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,4.287282709538669,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,0.5486715735784221,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,3.018036590514396,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,4.288274985268097,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,2.659462016864336,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,ATF2,-0.3414384740715868,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,ATF3,-1.769202343155488,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,ATF3,-1.6842681195091243,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,ATF3,-0.007483192750734584,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,ATF3,-1.1981996009559575,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,ATF3,0.9058731332361698,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,ATF3,0.2736848702910345,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,ATF3,-1.1913799911176,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,ATF3,0.9181634035254319,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,ATF3,1.0204053317905775,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,ATF3,1.4865935559171015,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,ATF3,-3.03563314916116,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,ATF3,-1.4389545803931254,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,ATF3,0.2714741280277869,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,ATF3,-0.6514647379332733,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,2.4919632242967746,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,0.30874923171088725,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,2.1934935980053063,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,0.8727145143352114,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,0.24419820173740303,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,ATF3,-0.010727477897243314,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,ATF4,-2.578093788047266,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,ATF4,-4.154386375792712,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,ATF4,-2.043868109538053,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,ATF4,-3.0206192882686844,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,ATF4,0.28793299431917513,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,ATF4,-1.9971840841966297,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,ATF4,-2.2286575699382243,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,ATF4,1.2780384328172967,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,ATF4,2.581669606899819,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,ATF4,2.5373954912403094,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,ATF4,-5.452558636052055,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,ATF4,-0.12256219932824021,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,ATF4,0.5829346412124503,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,ATF4,-1.396810301056827,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,4.647047088843111,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,1.9693529127715856,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,3.0255326219926957,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,3.2374912457617486,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,3.180999026461166,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,ATF4,-0.33365371010066186,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,ATF5,-1.0640938481785889,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,ATF5,-3.2928762161669822,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,ATF5,-1.28431384287985,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,ATF5,-2.42170509131762,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,ATF5,0.31996315317888363,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,ATF5,0.36327119980968636,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,ATF5,-0.053609162680218064,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,ATF5,-1.0023978763286812,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,ATF5,1.0446853382567842,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,ATF5,1.623742422684323,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,ATF5,-4.965866241076111,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,ATF5,0.9222777037943355,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,ATF5,1.1511742318398637,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,ATF5,0.8493632482326023,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,2.229381676980181,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,-1.348960600428167,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,1.3985559223439363,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,2.1421824966870875,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,1.5851879313119788,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,ATF5,1.804037553936623,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,ATF6,-0.079387186775073,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,ATF6,-1.404249013064199,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,ATF6,-1.3130101072945037,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,ATF6,-2.836962713504337,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,ATF6,-0.06565767922843699,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,ATF6,-0.49712009298805315,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,ATF6,-0.3356358196930341,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,ATF6,0.31200671425650167,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,ATF6,1.0267193741349903,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,ATF6,0.8274904861369746,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,ATF6,-0.8006328983262907,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,ATF6,1.486019504925134,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,ATF6,-0.25712159978014,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,ATF6,-0.3701768806457969,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,2.1553411333779486,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,2.030842748018795,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,-0.8641279364644134,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,2.3813266072311183,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,-0.2573820231973726,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,ATF6,-1.1382826171197833,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,BCL11B,0.3023861613660973,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,BCL11B,-0.3847355429137513,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,BCL11B,0.9952529434992842,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,BCL11B,0.26149178101817716,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,BCL11B,-0.17815675496850217,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,BCL11B,0.7194433051685132,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,BCL11B,0.11308681515247307,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,BCL11B,-0.32486862236801334,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,BCL11B,0.5862841506229277,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,BCL11B,-0.9443109987052299,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,BCL11B,-1.3142420305857576,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,BCL11B,-2.3141020898073266,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,BCL11B,0.6857384161616042,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,BCL11B,0.28268779615246437,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,0.772302654734762,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,-0.5428560378014711,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,-0.16956295796947324,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,-0.11913907216752788,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,0.4044424133159765,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,BCL11B,1.1688576700947997,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,BCL3,-1.6052463030880233,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,BCL3,-1.3885827000333852,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,BCL3,-0.5522646805580401,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,BCL3,-0.7717150530258136,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,BCL3,0.2254843741704177,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,BCL3,-0.5559039409685912,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,BCL3,-0.2569440253654257,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,BCL3,2.1811915366946764,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,BCL3,0.7073903060428964,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,BCL3,-2.1959980290493415,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,BCL3,-2.537080859270087,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,BCL3,-1.2443377367441746,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,BCL3,0.8026272054058845,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,BCL3,1.5565913629646324,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,0.7152299906610254,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,0.9043654535631053,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,0.6098627399884825,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,1.665521619471975,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,-0.5755579975411083,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,BCL3,2.3153667366808537,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,BCL6,-0.5043423791233981,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,BCL6,-0.21072356718984975,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,BCL6,0.9205776806901316,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
CollecTRI,HC_4|Healthy|Ethmoid|Serous_glandular,BCL6,0.010375776935051807,GSE235711,HC_4,Healthy,Ethmoid,Serous_glandular,816
CollecTRI,HC_5|Healthy|Ethmoid|Serous_glandular,BCL6,0.715801127664071,GSE235711,HC_5,Healthy,Ethmoid,Serous_glandular,242
CollecTRI,CRSsNP_1|CRSsNP|Ethmoid|Serous_glandular,BCL6,0.9194056733206221,GSE235711,CRSsNP_1,CRSsNP,Ethmoid,Serous_glandular,2785
CollecTRI,CRSsNP_2|CRSsNP|Ethmoid|Serous_glandular,BCL6,0.6102794647130644,GSE235711,CRSsNP_2,CRSsNP,Ethmoid,Serous_glandular,596
CollecTRI,CRSsNP_3|CRSsNP|Ethmoid|Serous_glandular,BCL6,0.353964122036186,GSE235711,CRSsNP_3,CRSsNP,Ethmoid,Serous_glandular,875
CollecTRI,CRSsNP_4|CRSsNP|Ethmoid|Serous_glandular,BCL6,0.33084421634644157,GSE235711,CRSsNP_4,CRSsNP,Ethmoid,Serous_glandular,1945
CollecTRI,CRSsNP_5|CRSsNP|Ethmoid|Serous_glandular,BCL6,-1.7876012883438483,GSE235711,CRSsNP_5,CRSsNP,Ethmoid,Serous_glandular,53
CollecTRI,CRSwNP_1|CRSwNP|Ethmoid|Serous_glandular,BCL6,-2.509095757860917,GSE235711,CRSwNP_1,CRSwNP,Ethmoid,Serous_glandular,105
CollecTRI,CRSwNP_2|CRSwNP|Ethmoid|Serous_glandular,BCL6,0.3428625105000737,GSE235711,CRSwNP_2,CRSwNP,Ethmoid,Serous_glandular,68
CollecTRI,CRSwNP_3|CRSwNP|Ethmoid|Serous_glandular,BCL6,-0.04405943001580568,GSE235711,CRSwNP_3,CRSwNP,Ethmoid,Serous_glandular,490
CollecTRI,CRSwNP_6|CRSwNP|Ethmoid|Serous_glandular,BCL6,-0.7027577594280097,GSE235711,CRSwNP_6,CRSwNP,Ethmoid,Serous_glandular,129
CollecTRI,CRSwNP_1|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,-0.2767156854148194,GSE235711,CRSwNP_1,CRSwNP,Nasal_polyp,Serous_glandular,216
CollecTRI,CRSwNP_2|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,-0.5294115925195737,GSE235711,CRSwNP_2,CRSwNP,Nasal_polyp,Serous_glandular,378
CollecTRI,CRSwNP_3|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,1.8204064430572586,GSE235711,CRSwNP_3,CRSwNP,Nasal_polyp,Serous_glandular,2327
CollecTRI,CRSwNP_4|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,0.8453827085325203,GSE235711,CRSwNP_4,CRSwNP,Nasal_polyp,Serous_glandular,427
CollecTRI,CRSwNP_5|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,0.24164264170658356,GSE235711,CRSwNP_5,CRSwNP,Nasal_polyp,Serous_glandular,339
CollecTRI,CRSwNP_6|CRSwNP|Nasal_polyp|Serous_glandular,BCL6,-0.5468349056057931,GSE235711,CRSwNP_6,CRSwNP,Nasal_polyp,Serous_glandular,64
CollecTRI,HC_1|Healthy|Ethmoid|Serous_glandular,BHLHE40,-0.7014463799102224,GSE235711,HC_1,Healthy,Ethmoid,Serous_glandular,1847
CollecTRI,HC_2|Healthy|Ethmoid|Serous_glandular,BHLHE40,-0.13226802987086705,GSE235711,HC_2,Healthy,Ethmoid,Serous_glandular,792
CollecTRI,HC_3|Healthy|Ethmoid|Serous_glandular,BHLHE40,0.2792858020482743,GSE235711,HC_3,Healthy,Ethmoid,Serous_glandular,680
