gene,paired_effect,external_effect,paired_se,paired_ci_low,paired_ci_high,paired_p_value,paired_fdr,external_se,external_ci_low,external_ci_high,external_p_value,external_fdr,strong_gene,locked_40_gene_module,same_direction
ABCA4,-0.1762936219475117,1.0994570935010124,0.3452415675263152,-1.2750063729519894,0.922419129056966,0.6448063350127823,0.836172699954971,0.3056161158967013,0.4188702259215846,1.7800439610804402,0.0048370228207718,0.0264076623751677,False,False,False
ABCA5,0.5655476865412286,1.234296448033434,0.2235728587917418,-0.1459609318822662,1.2770563049647232,0.0854548126379731,0.4129050453062837,0.1263120566089737,0.968681884354041,1.499911011712827,1.433322182247212e-08,1.206111949917384e-05,True,False,True
ABCA6,0.5653204773994966,0.0572363808280361,0.4752458786880013,-0.947124013332442,2.077764968131436,0.3197949297277569,0.6260762519297829,0.3230739416312322,-0.6429243988846499,0.7573971605407223,0.8621951981631528,0.9119155547389766,False,False,True
ABCA7,0.3274795725923696,1.189531896643925,0.211412419186883,-0.3453290997400168,1.000288244924756,0.2191440450839768,0.541715411738644,0.2864057083876952,0.5552483822012438,1.8238154110866065,0.0017850049951889,0.0144483070734091,False,False,True
ABCA9,-0.1263659994588652,0.0320128992205562,0.7854072658992385,-2.6258824509628758,2.3731504520451447,0.8824023436879379,0.952589542561692,0.3825000217047407,-0.8618520745650083,0.9258778730061208,0.9355092011406624,0.960074397058814,False,False,False
ABCB10,0.9168975290388252,0.8912040333735995,0.1713425823095205,0.371608961030122,1.4621860970475282,0.012765356185121,0.3315550505523713,0.2178612743625841,0.3971983360908857,1.3852097306563134,0.0028038108413726,0.0188408175445119,True,False,True
ABCB11,0.5718063053287347,1.6997123152876898,0.5178589513764966,-1.076252001137492,2.2198646117949616,0.3501286048903715,0.6484290890084523,0.5053522442969819,0.5991222033165671,2.8003024272588126,0.0056096929362928,0.0289018208704306,True,False,True
ABCB7,0.1498219481972347,0.479577918935159,0.2435183560576752,-0.6251621443072763,0.9248060407017458,0.5819196746807422,0.8002221053647848,0.1053593457283146,0.2562026171483204,0.7029532207219976,0.0003276471261403,0.0053368232916409,False,False,True
ABCB8,0.731603035209806,0.3247158458870225,0.3410984390634053,-0.3539244319255683,1.8171305023451805,0.1212967189925887,0.4475540639428558,0.2091807258835221,-0.1240450601665799,0.7734767519406249,0.1429521212332994,0.2612984424697994,False,False,True
ABCB9,0.0248558274922871,-0.1774388202224772,0.2295844614847063,-0.7057843937102662,0.7554960486948404,0.9206208373007222,0.9681063382130736,0.2961173438888957,-0.8540485152077903,0.4991708747628358,0.5647499184901115,0.6883265966919909,False,False,False
ABCC1,0.7380913445584651,0.7894655730719844,0.4071966182236703,-0.557790028631475,2.033972717748405,0.1675517520642294,0.4937997033184501,0.1421105602564403,0.4877630773084844,1.0911680688354843,4.6421800101355214e-05,0.0015403397614072,True,False,True
ABCC10,0.6312582250632974,0.4199638127407532,0.3445462277577242,-0.4652416444637111,1.727758094590306,0.1643183487670315,0.4904618253097919,0.3617216649344669,-0.3438529065270084,1.1837805320085149,0.2618567532358174,0.4033299544458845,False,False,True
ABCC2,0.7760680822762926,0.2164389006837456,0.2723179970780189,-0.0905693213869083,1.6427054859394936,0.0651165364847248,0.3913123138722071,0.3091556444592893,-0.4358003767738788,0.86867817814137,0.4933330565054801,0.6252332977712985,False,False,True
ABCC3,0.628500123316228,0.2022016392371819,0.7570745993473958,-1.7808491382010352,3.037849384833491,0.4673340357897474,0.72978237263768,0.5629595489454564,-1.08984904926062,1.4942523277349835,0.7285106542389043,0.8169579194176038,False,False,True
ABCC4,-0.6729066036980094,1.0469037570053557,0.3660203664683617,-1.837746766623836,0.4919335592278171,0.1632911613022119,0.4892657432362731,0.4605590855287777,-0.0019181031860444,2.095725617196756,0.0503360611074559,0.1238937308432842,True,False,False
ABCC5,0.2656009241710281,1.5480530471151548,0.3275747543520306,-0.77688814252081,1.3080899908628665,0.4768267594635992,0.7349897143585365,0.4578530557996272,0.4707429919466896,2.62536310228362,0.0113128623915734,0.0448274036789472,False,False,True
ABCC6,0.0955378974548257,1.0752527924235369,0.8413256005001541,-2.5819356513974867,2.7730114463071383,0.9167623925931764,0.9661605038656418,0.4516230931767677,0.0569077185535336,2.09359786629354,0.0406113245059353,0.1063406066257608,False,False,True
ABCC9,-0.5465607677216734,1.2603941884111487,0.6681145584063514,-2.672799475628222,1.5796779401848755,0.4732503871057331,0.7329657425605209,0.4864532467611878,0.2422278407049654,2.278560536117332,0.0179275870819659,0.0604449209195032,True,False,False
ABCD1,-0.0561843996493333,0.2213272510049253,0.2065773464286208,-0.7136057125464104,0.6012369132477438,0.8032831521963011,0.9152427796336744,0.2311179652578802,-0.2838760287873642,0.7265305307972149,0.3576835529537237,0.5011715001656778,False,False,False
ABCD2,0.752508458313987,-0.0385676681017212,1.023962991348372,-2.506198780249893,4.011215696877867,0.5156371384355581,0.7619952511466531,0.2865718546147306,-0.6383738504223758,0.5612385142189334,0.8943572676431262,0.9334487913975216,False,False,False
ABCD3,0.4170059918415782,1.2943529972973806,0.2068261719624758,-0.2412071949563756,1.0752191786395322,0.1371568081519924,0.4630047928441763,0.3714699221934338,0.3631695876158095,2.225536406978952,0.015230164501509,0.0544892807173887,False,False,True
ABCD4,0.1427925719624075,0.6509693939217063,0.4327896424801117,-1.2345372267134809,1.5201223706382958,0.7631447515779187,0.8945675634534422,0.1608990729776754,0.2812942746958302,1.0206445131475823,0.003544813606126,0.0218622819794998,False,False,True
ABCE1,0.0523275439410588,-0.5205779790909952,0.2837452459546067,-0.8506764656889964,0.955331553571114,0.8654480838258026,0.9444591076273714,0.320326507317696,-1.2991824158798062,0.2580264576978157,0.153893316261198,0.2755514251584666,False,False,False
ABCF1,0.4069864054979262,-0.7666065401838882,0.1683278488897503,-0.1287079352776141,0.9426807462734664,0.0943530375374351,0.4221960376864399,0.3366224057904727,-1.6140770824833883,0.0808640021156119,0.0681020079977569,0.1532621697708351,False,False,False
ABCF2,0.4332987338928984,-0.1474467586826673,0.2536707963289972,-0.3739949546426946,1.2405924224284914,0.1861504178305382,0.5121735807684537,0.2112280112698047,-0.6601299856037957,0.365236468238461,0.5104360617808115,0.6414985024005574,False,False,False
ABCF3,0.1453539498037385,0.541266312048807,0.4358131376592286,-1.2415979599339737,1.5323058595414505,0.7606903531724045,0.893676790788908,0.1313987307321295,0.2576136753000576,0.8249189487975565,0.0011904672391726,0.0112712282864886,False,False,True
ABCG1,0.6721078624129382,1.1961249306473256,0.1281267039455216,0.2643515068333335,1.0798642179925428,0.0134891255299143,0.3315550505523713,0.2015552710643346,0.7546165230869977,1.6376333382076536,8.335417200556368e-05,0.0022334361281662,True,False,True
ABHD1,0.4199723658856585,-0.2492448950483399,0.3906965551503872,-0.8233984425397638,1.6633431743110807,0.3611635398624057,0.6578684706633761,0.3000805559489066,-0.9400781171307516,0.4415883270340715,0.4300680234556273,0.5687999387298821,False,False,False
ABHD10,0.3063480790906449,1.2104602429934936,0.0739347587353036,0.0710546793214355,0.5416414788598543,0.02553021185406,0.3493165958558843,0.2791504602517789,0.5298541328207051,1.891066353166282,0.0047276299610734,0.0260831763679786,False,False,True
ABHD11,0.5129500981773767,0.7009845675977742,0.1522408102960662,0.0284518939372628,0.9974483024174904,0.0434322270395292,0.3701111472503971,0.1755286131371445,0.3024234464309849,1.0995456887645634,0.0032976299830599,0.0208763893932083,True,False,True
ABHD12,-0.1390168777043312,0.5195258916895265,0.1359743412452728,-0.5717479176137359,0.2937141622050733,0.3818530164172933,0.6744000835309092,0.1169683909015205,0.2512345329076811,0.7878172504713717,0.0020033702253009,0.0154423787800151,False,False,False
ABHD12B,1.3897008434907183,1.517075378304947,0.21114529867432,0.7177422678466039,2.061659419134833,0.0071365346195534,0.3266802321025554,0.6863568112878529,-0.0350429242170915,3.069193680826986,0.054351206689964,0.1306279372942731,True,False,True
ABHD13,0.1531336031322011,0.2659622810289148,0.2427889863656568,-0.6195293094907601,0.9257965157551624,0.5729931987613072,0.7952167674368762,0.1814724863973136,-0.1673106771886027,0.6992352392464325,0.1881671065515192,0.3176433494241943,False,False,True
ABHD14A,-0.0154131496520546,0.3781632837528366,0.3387418340050342,-1.0934408477264028,1.0626145484222935,0.9665672331166378,0.9865441666576266,0.2255412411713743,-0.1200432112914706,0.8763697787971438,0.1225790274773069,0.234512095401974,False,False,False
ABHD14A-ACY1,-0.5119490033110227,0.5983739298629591,0.5873223469429136,-2.381070836350054,1.3571728297280088,0.4475379844803334,0.7180392205267544,0.2383050781053338,0.0171506262994759,1.1795972334264424,0.0453217625986903,0.1148945757991871,True,False,False
ABHD14B,0.1608214151469618,0.651895079748865,0.0832403933363478,-0.104086667076661,0.4257294973705847,0.1488723379016311,0.4747226226592442,0.0966116466058171,0.4481794917404736,0.8556106677572562,3.280072614924824e-06,0.0002955326367489,False,False,True
ABHD15,0.7668224413485147,1.144154805874434,0.366943052622153,-0.4009541207183811,1.9345990034154104,0.1278063812871014,0.4532654458956838,0.3084384653596471,0.40684149311932,1.881468118629548,0.0082994734537973,0.036720177808651,True,False,True
ABHD16A,-0.2448131737166976,0.6779560484619838,0.6106911012395535,-2.188304812526153,1.6986784650927582,0.715352972974429,0.8728114812990425,0.309826663538244,-0.0760031810744631,1.4319152779984303,0.0702313737021816,0.1568592641015815,False,False,False
ABHD17A,0.1447247522902159,0.2628772824410004,0.1701811338233145,-0.3968675682747835,0.6863170728552155,0.4575815962669402,0.7244898534350577,0.1811733279893516,-0.1243979298108436,0.6501524946928445,0.1680473771019706,0.2928682521824337,False,False,True
ABHD17B,0.8752721316450991,0.3075244996885065,0.1959771657365128,0.251585324626961,1.4989589386632372,0.0209096306234424,0.3405930426873874,0.2271147968023007,-0.1849116378906088,0.7999606372676218,0.1995970087195085,0.331732105703264,False,False,True
ABHD17C,0.8969119787231968,1.3595661511838038,0.3846726720001867,-0.3272881450274089,2.1211121024738024,0.1019967239839328,0.4312227237868411,0.3240018673077686,0.6043258239150425,2.114806478452565,0.0034409504613563,0.0214671633616706,True,False,True
ABHD18,-0.0214020106148929,0.9597791633497632,0.2939439704554614,-0.9568629133512996,0.9140588921215136,0.9465400686346552,0.9780178399685602,0.348618322417389,0.0992050697712607,1.8203532569282657,0.0343973641302609,0.0945136049722418,False,False,False
ABHD2,0.7241206946666883,0.5493619843169713,0.1088460695374036,0.3777239228227244,1.070517466510652,0.0069220075976221,0.3266802321025554,0.2967594677317845,-0.1200213923003198,1.2187453609342622,0.0965391546636211,0.1979814970421717,True,False,True
ABHD3,0.5887747049871873,-0.2847835902513638,0.1224625062812047,0.1990443543367845,0.97850505563759,0.0171322670822142,0.3329329087570855,0.2238703487223678,-0.8214186609431813,0.2518514804404537,0.246567896113347,0.387006553050547,False,False,False
ABHD4,0.2249732640223372,0.6332529056903122,0.5751232055605119,-1.6053254565966362,2.0552719846413106,0.7217957858211745,0.8758039319338842,0.1789353947210512,0.2306616128966202,1.0358441984840043,0.0059733730344697,0.0300755908118908,False,False,True
ABHD5,-0.4382305806770263,-1.039675886517899,0.2391254338901333,-1.1992344342600447,0.322773272905992,0.1642372998420361,0.4904618253097919,0.2358812794510299,-1.6249058157204397,-0.4544459573153583,0.0051689515697964,0.0274577294963673,False,False,True
ABHD6,0.9832076922238198,0.8767319261778521,0.293345003912211,0.049652968349969,1.9167624160976704,0.0440029382187103,0.3702521052479651,0.3216348239031751,0.1374153538104188,1.6160484985452854,0.0255692561065134,0.0769858939047836,True,False,True
ABHD8,-0.0222091277695789,0.8700704021994679,0.268095434752577,-0.875408453561347,0.8309901980221891,0.9391962827944744,0.9753006950927232,0.2486888128278618,0.3495462611004576,1.390594543298478,0.0024038114623961,0.0172011190099441,False,False,False
ABI1,0.5828807817319537,-0.1792048508257657,0.1219826109648129,0.1946776721581247,0.9710838913057828,0.0174206226367416,0.3329329087570855,0.1399268505860683,-0.5052184312526175,0.1468087296010859,0.2382135062387678,0.3775379742212458,False,False,False
ABI2,0.7752697270836169,0.4368915472388117,0.1699407444350187,0.2344424328392286,1.3160970213280052,0.0197494546616321,0.3366202596172936,0.224873647836742,-0.0957415737132583,0.9695246681908818,0.0934882073204127,0.1935549077255706,False,False,True
ABI3,0.0216615074477783,-0.037325386217751,0.6693770534843936,-2.108595023255325,2.151918038150882,0.9762170183616802,0.989853961296405,0.3083302176993112,-0.6963369524795322,0.6216861800440301,0.9053034840386198,0.940812596636884,False,False,False
ABI3BP,0.4905557481950848,0.2257733798411404,0.3160686712538081,-0.5153158268525275,1.4964273232426972,0.2184539889218048,0.5413146578331797,0.4299842912460893,-0.6811315463691702,1.1326783060514511,0.6062854737271501,0.7220168418227035,False,False,True
ABL1,0.2240300139517913,0.1134611909271683,0.1851803055564047,-0.365296365277497,0.8133563931810797,0.3129925888340977,0.6211944037726126,0.1410949296222201,-0.2220537721487068,0.4489761540030435,0.4484611752300729,0.5848923281056315,False,False,True
ABL2,0.0843638744669349,-1.7918377626302773,0.1522174001931964,-0.4000598283777947,0.5687875773116646,0.618055887900279,0.8208250120063642,0.5674729293565777,-3.231164525027424,-0.3525110002331306,0.0236311879636613,0.0729269667452761,False,False,False
ABLIM1,0.5218684213530016,-0.1848816260360477,0.1029706174593008,0.1941699602668676,0.8495668824391356,0.0148312302886866,0.3315550505523713,0.2459710289596048,-0.7530559390483293,0.3832926869762338,0.4740015980108315,0.6078002936336622,False,False,False
ABLIM2,0.7894443297215973,0.6178068526773901,0.5304535469525603,-0.8986956009022161,2.477584260345411,0.2334247336005341,0.5517736055693796,0.2695684075374641,0.0524440389329984,1.1831696664217817,0.0338754251851993,0.0934851527772582,True,False,True
ABLIM3,0.7437063965711457,-0.3673378934633457,0.4545526092522944,-0.7028828753008876,2.190295668443179,0.2003314463292487,0.5250395790275464,0.2811891733169853,-0.9571620016508184,0.222486214724127,0.2075156344354373,0.3410019060786045,False,False,False
ABO,0.9255440059387618,2.2337934947401457,0.3092899185566923,-0.0587545526334826,1.9098425645110064,0.0580156714178852,0.3844098394128385,0.8302502844206524,0.2080101721395428,4.259576817340749,0.035613297471778,0.0968189096850162,True,False,True
ABR,0.5638864242993978,0.7233214822131302,0.2899991775506244,-0.3590203868319008,1.4867932354306963,0.1470710383836305,0.4734277641435392,0.0908905725873792,0.5246573942816787,0.9219855701445816,4.746461511776391e-06,0.0003796627787955,True,False,True
ABRACL,0.3486261407411439,0.7791851258100726,0.2379330792923653,-0.4085831083576196,1.1058353898399074,0.2390982759662545,0.5581850385076073,0.328953309050104,-0.0387085327892863,1.5970787844094314,0.0583708589414576,0.1372805695086416,False,False,True
ABRAXAS1,0.8957944535789208,0.6031343090777015,0.3690975952823982,-0.2788388248166489,2.0704277319744904,0.0935819608001689,0.4214312566423878,0.2738158933990339,0.0104963640493624,1.1957722541060405,0.0466235737523633,0.1173650976461011,True,False,True
ABRAXAS2,0.3561142841353394,0.241741381086729,0.4858928800105534,-1.1902137166179063,1.902442284888585,0.5166891566204148,0.7627143581248059,0.1788095382464338,-0.134318931028405,0.6178016932018631,0.1933782401560587,0.3239561323679484,False,False,True
ABT1,0.5865161455694669,0.2081625422039548,0.3318655401850399,-0.4696281166433954,1.642660407782329,0.1753367961871218,0.5022349079162751,0.1142580075651995,-0.0313013915860922,0.4476264759940018,0.0845686817491064,0.1798296968826211,False,False,True
ABTB1,-0.0079475793066088,0.5173816401946847,0.2724603703569931,-0.8750380782854523,0.8591429196722347,0.9785612769098244,0.9905754764191884,0.1659877707271381,0.1511710301436092,0.8835922502457602,0.0100188954317257,0.0413756386331399,False,False,False
ABTB2,-0.6439694708534054,-2.496462717187005,0.6645317349291484,-2.758806035422446,1.4708670937156354,0.4039957791902671,0.6894293597045095,0.3848328526785678,-3.4154771777352804,-1.5774482566387298,0.0004123675652173,0.0060664171115223,True,False,True
AC000068.1,-0.0480696553189222,0.0994574264986976,0.2239304290168145,-0.7607162217840792,0.6645769111462346,0.8437937285049273,0.9348961371157954,0.1966488107811858,-0.3131183291455041,0.5120331821428995,0.6190447040336425,0.7317026316864669,False,False,False
AC000068.2,0.9581297971117484,0.0903703347405212,0.3952973469166917,-0.2998827840717293,2.216142378295226,0.0938473429164584,0.4214312566423878,0.2621139525555154,-0.4955582682890934,0.6762989377701359,0.7375730106391135,0.823059803989764,False,False,True
AC000068.3,-0.4153552788507089,0.0502213745350499,0.2683644986080539,-1.2694108859152249,0.438700328213807,0.2194347538820355,0.541715411738644,0.3722477026589187,-0.7885711617605549,0.8890139108306547,0.8955740201636413,0.9341673458901776,False,False,False
AC000403.1,0.6956743282797384,-0.1040641467530842,0.4041867818574707,-0.5906284022870811,1.981977058846558,0.1837022869189528,0.5092994146599219,0.2685534320430672,-0.6964382303807977,0.4883099368746291,0.7059099151441343,0.800249333668543,False,False,False
AC001226.2,-0.5472842653383236,0.34006957410132,0.7557574359364893,-2.9524417250250923,1.857873194348445,0.5213347966867271,0.7656792234610574,0.2356274572464239,-0.1768812521702515,0.8570204003728915,0.1760995372772225,0.3024944620798048,False,False,False
AC002070.1,0.3465342461292364,-0.0193335265876178,0.9223807337010376,-2.588892911902506,3.2819614041609784,0.7321357633031963,0.8806938772526772,0.2267955121144269,-0.5085745998290947,0.469907546653859,0.9333456879790129,0.9585212902592282,False,False,False
AC002310.1,-0.4639554563041996,0.7534897512859734,0.3990193174157496,-1.733813008750779,0.8059020961423797,0.3290212184578741,0.6329752087474346,0.3322638428571356,-0.0592744644660617,1.5662539670380085,0.0638084317325243,0.1461286717131628,False,False,False
AC002451.1,0.6462806939110735,-0.1913656756086456,0.6583392595473525,-1.4488486502586104,2.7414100380807573,0.3986456629015332,0.6859996896854506,0.3121213254970335,-0.8446998304622013,0.4619684792449101,0.5470806509050187,0.6733807189427384,False,False,False
AC002456.1,-0.6061403915766663,-0.5688663401085128,0.742431615105181,-2.968889141993965,1.7566083588406325,0.4740561766217389,0.7336065074719798,0.3063006280300283,-1.2572536011184503,0.1195209209014248,0.0948211800788448,0.195525697443507,True,False,True
AC002467.1,1.0572890935510475,0.0413122530851701,0.1890824557614459,0.4555443308190638,1.6590338562830316,0.0112971785057742,0.3267599242582721,0.1624336110582539,-0.3086929598402766,0.391317466010617,0.803116133367574,0.8704355537173445,False,False,True
AC002470.1,0.1665342293886982,0.1992147969862563,0.880257178035714,-2.634836974550523,2.96790543332792,0.8620212243141863,0.9428707078105284,0.3732728958439824,-0.6313463081884315,1.0297759021609445,0.6050938093949616,0.7212910045777853,False,False,True
AC002553.1,-0.6205917565590732,-0.1240563277186336,0.5651139848796307,-2.419036669803407,1.1778531566852606,0.3523665880305897,0.6504278573314842,0.3577618584917931,-0.9526537199965376,0.7045410645592705,0.7379368868651015,0.8232911693350201,False,False,True
AC002553.2,-0.532206136729862,-0.138421202060167,0.474126023562652,-2.04108674865568,0.976674475195956,0.343383035623541,0.6436430137972806,0.2347614925527227,-0.6842381409775893,0.4073957368572551,0.5724582800837069,0.6951348482486464,False,False,True
AC003102.1,-0.3111770324939532,0.4944433087041705,0.1097756205234067,-0.6605320504388952,0.0381779854509887,0.0659356623525461,0.3917478921133943,0.1982764546935841,0.0578362688522863,0.9310503485560546,0.0299121141188592,0.086035157877829,False,False,False
AC003681.1,-0.2913518494090657,-0.7182510170669802,0.4095804295981738,-1.594819574300288,1.0121158754821566,0.5281942259274851,0.7695121346672592,0.3028391449832132,-1.3522834681906348,-0.0842185659433256,0.0284741044457927,0.0829538478363304,False,False,True
AC003991.1,-0.3161860069514517,-0.3589794127544259,0.92856236190533,-3.271285864822583,2.6389138509196792,0.755921548913365,0.890813077935694,0.2371660191370212,-0.9158608477955938,0.197902022286742,0.1724181144362227,0.2979371869411756,False,False,True
AC004069.1,0.6521788781557099,0.6580026512216789,0.2572433101240703,-0.1664841437075886,1.4708419000190085,0.0850314061705105,0.4123972626322809,0.2383643835398481,0.1574477199130644,1.1585575825302934,0.0128276859637606,0.0486753300179711,True,False,True
AC004231.1,-0.0599936419593293,-0.1974903850326059,1.0905937257309295,-3.530749614977319,3.410762331058661,0.9595889773612412,0.9832503135046288,0.3522551818068211,-0.9760442050499492,0.5810634349847372,0.5866543280118874,0.7069626567214341,False,False,True
AC004241.1,1.7364050630627152,0.8050196869811962,0.5976314687978852,-0.1655249967343899,3.6383351228598206,0.0622246343282538,0.3876666082455768,0.2958664298757987,0.1711784450650392,1.4388609288973533,0.0164198411925069,0.0573032845333061,True,False,True
AC004264.1,-0.1780705079827035,0.50473453612232,0.3595571924467092,-1.3223419666229164,0.9662009506575094,0.6544278591550721,0.8424864420282405,0.2924070425567766,-0.1148806690138044,1.1243497412584444,0.1034788420586343,0.2080554716990816,False,False,False
AC004466.1,-0.2159546945939238,0.2567056206528355,0.4352296723835092,-1.6010497574206617,1.1691403682328136,0.6538399618482175,0.8421386426246511,0.1864104427118935,-0.1339171618290808,0.6473284031347518,0.1847664366208536,0.3133654841246229,False,False,False
AC004494.1,1.3991345409365727,0.1110231278280586,0.0778692434219437,1.15131985491317,1.6469492269599757,0.0003759831904801,0.2457794191478985,0.2568918498844393,-0.4400807430365584,0.6621269986926758,0.6722098676626007,0.7744402511510478,False,False,True
AC004585.1,0.0751404432123505,-0.3244579932857243,0.2393860359867507,-0.6866927625501971,0.836973648974898,0.774166363669112,0.9001561530199437,0.1817347929293469,-0.7084436610051106,0.0595276744336619,0.0923996254949993,0.1920382257990813,False,False,False
AC004687.1,0.1343931561672345,0.0297147713492729,0.5960071532553232,-1.762367606632829,2.0311539189672985,0.836086525358318,0.931813175846067,0.4662781714253436,-1.0238990419364742,1.08332858463502,0.950570068826547,0.970524318319572,False,False,True
AC004803.1,-0.2651517441527651,-0.0574123269830237,0.7341483319953731,-2.601539390841637,2.071235902536107,0.7419095325941272,0.8854671265170677,0.2561800178201036,-0.6066343607442712,0.4918097067782236,0.825895559820556,0.8867638897537404,False,False,True
AC004812.2,0.5522902913702374,0.1766813717209531,0.7639334498995138,-1.8788868937451069,2.9834674764855817,0.5219728260839029,0.7659482738979545,0.2801361472959978,-0.4348063019742226,0.7881690454161289,0.5402566048619423,0.6670997356624218,False,False,True
AC004816.1,1.173170634927316,0.7470189018824125,0.4643304773159101,-0.3045361770373229,2.650877446891955,0.0856802037614704,0.4130703210258122,0.2993508556639073,0.0448002162286835,1.4492375875361414,0.0399707523684488,0.1052897133450492,True,False,True
AC004825.2,1.7150602783449416,0.1720257882820886,0.4644595717239372,0.2369426303584443,3.1931779263314386,0.0344544754635759,0.3582696293918787,0.3130049431893751,-0.5019032495876148,0.8459548261517922,0.591608891587929,0.7111815001334435,False,False,True
AC004846.2,0.7516440992597425,0.5699422348733791,0.6311603657100713,-1.2569898746357877,2.7602780731552725,0.3193337286619254,0.6257365593049597,0.302193072334217,-0.0697970293530695,1.209681499099828,0.077267739725503,0.1682867212553482,True,False,True
AC004854.2,0.0552742983273877,-0.0480461957096305,0.7921821563252222,-2.4658028781814965,2.5763514748362715,0.9487636427004614,0.978730042782836,0.3045296162852626,-0.7633096988125365,0.6672173073932754,0.8789463843427783,0.9234116603784972,False,False,False
AC004865.2,-0.1068154742596854,0.2684061775760636,0.2841396785839526,-1.0110747445536858,0.797443796034315,0.7319812268455892,0.8806938772526772,0.291615952604718,-0.3646298117469161,0.9014421668990434,0.3748989344856747,0.5170379926845861,False,False,False
AC004918.1,0.2679857032746026,0.3093583110651068,0.2999014081109268,-0.6864344249173979,1.2224058314666033,0.437386232738608,0.711444427636256,0.2558803770714545,-0.2839673001928362,0.9026839223230498,0.2622322754223361,0.4037605487857487,False,False,True
AC004943.2,0.9901413992374494,0.8055769246881525,0.3946213666625055,-0.2657199110836487,2.2460027095585477,0.0870070523427356,0.4149508816841761,0.3709055430746471,0.0128537521839091,1.5983000971923955,0.0468429882290711,0.1178187402409098,True,False,True
AC004951.1,0.471520224431644,-0.2348276091717895,0.4835363086331598,-1.067308114448478,2.010348563311766,0.401405983097479,0.6880945855085425,0.2997360847505022,-0.8632016747797957,0.3935464564362165,0.4432499975546213,0.5804687623603443,False,False,False
AC004982.1,0.7579997971187153,0.7820837406301155,0.6481641178529044,-1.304747704959734,2.8207472991971647,0.3266831663984514,0.6308934470903425,0.2883385660884133,0.1731792837715219,1.390988197488709,0.0149015126678411,0.0537062055839257,True,False,True
AC004982.2,0.1622583768149468,0.3393538704630106,0.2971054688778679,-0.7832638248950075,1.107780578524901,0.6229701418534788,0.8240743227899852,0.3404952557530295,-0.4540976923541816,1.132805433280203,0.3498095214371749,0.4932096407354634,False,False,True
AC004990.1,0.6721146083755478,0.8798553142839889,0.1021046491152208,0.3471720450465239,0.9970571717045718,0.0071338286707697,0.3266802321025554,0.3193372621595119,0.2052935816907688,1.554417046877209,0.0136609587287967,0.050685289026049,True,False,True
AC005034.3,0.0968728002127068,0.7484996536393825,0.159163296850175,-0.4096558457849067,0.6034014462103204,0.5857549098132374,0.8023136489436052,0.221033750680607,0.2528845579131484,1.2441147493656166,0.0073859389741339,0.0341858025941253,False,False,True
AC005037.1,-0.6540257151842028,-0.1676803425192382,0.7732551839761711,-3.1148688184706423,1.806817388102237,0.4597852521935434,0.7251155316481804,0.2307343454924002,-0.6568895102174391,0.3215288251789627,0.4779124808146285,0.6112359673278102,False,False,True
AC005041.1,1.4747940708375316,1.4595686969323955,0.5883942361282446,-0.3977389919790299,3.347327133654093,0.0872079075525932,0.4149508816841761,0.4038609299730774,0.5834098233092603,2.3357275705555307,0.0033442150846516,0.0210446463463409,True,False,True
AC005046.1,0.4222693516911154,0.0145801928109517,0.4681055440408958,-1.0674514074246533,1.9119901108068844,0.4335032875775396,0.7088522774409183,0.1849674537052086,-0.3857199661965156,0.4148803518184192,0.938392158992485,0.9617536708917912,False,False,True
AC005070.3,1.2307194786945432,-0.6526921259357895,0.6210671338497121,-0.7457933267586152,3.2072322841477017,0.141833788713317,0.4665913268084115,0.2015262393690623,-1.0752719443150518,-0.2301123075565271,0.0044364627612783,0.0250739200748238,True,False,False
AC005076.1,-0.0553298553046114,0.491214743604889,0.1037306121427059,-0.3854469586629832,0.2747872480537603,0.6307452827216078,0.8282712539794038,0.2777664781745207,-0.1216922883701937,1.104121775579972,0.1052417434117716,0.2103734850012771,False,False,False
AC005082.1,-0.0116041544196341,1.623902901750792,0.4751243023033833,-1.523661734835536,1.5004534259962676,0.9820486057964184,0.9919081693502058,0.3279252370484862,0.932082497961785,2.315723305539799,0.0001208850968184,0.0027915036023811,False,False,False
AC005162.3,-0.7255658425489987,-0.3328507394111057,0.5453489792681133,-2.461109686711047,1.00997800161305,0.2754586581747114,0.5897323975648874,0.4329698443406674,-1.3346360650523486,0.668934586230137,0.4645354791764511,0.5994989801506044,False,False,True
AC005229.4,0.698475390147382,1.0921487453902747,0.2750731220540138,-0.1769300508162685,1.5738808311110326,0.0847361809443278,0.4121369961359585,0.3165718450378921,0.3413162003323623,1.8429812904481877,0.0109418630317371,0.0438696345718801,True,False,True
AC005253.1,-1.0261611799024133,-0.3329560659816651,0.5203531574532867,-2.682157163282337,0.6298348034775103,0.1431610572833046,0.4685974678241052,0.2425913423504185,-0.8941461367409407,0.2282340047776105,0.2078058054726587,0.3412640658063037,False,False,True
AC005261.1,0.0236317259524299,-0.3084571295117797,0.2723975294856892,-0.8432587853277117,0.8905222372325715,0.936332700120598,0.9742858792653776,0.2911290161865933,-0.9957067797581278,0.3787925207345683,0.3242655777860856,0.4680464096798952,False,False,False
AC005261.3,-0.0314759319028877,0.0269439179355862,0.2018153829515501,-0.673742551726465,0.6107906879206895,0.8859653153535283,0.95400319141591,0.1974607471451524,-0.3881262682302274,0.4420141041013999,0.8929896485124867,0.93262290799569,False,False,False
