source,target,cor_discovery,cor_validation,consensus_weight
NDRG2,GALNT13,0.8012793165250384,0.48037908573959,0.6204174606620461
EGF,BHLHA15,0.6104473590928139,0.6305377517975311,0.620411238931987
GATM,NRG3,0.7108875485640784,0.5412686941390144,0.6203073230995777
KIRREL3,FOLR1,0.6675255993709036,0.5762395343659114,0.6202053212919213
PLCB1,ITPR2,0.6564326291447362,0.58593825275042,0.6201846400624826
SLITRK5,SNPH,0.671164155143506,0.5729939167265491,0.6201394827150927
TUSC8,FOLR1,0.6141694387298607,0.6261400026514101,0.6201258372255829
AZGP1,GPAT2,0.7130095921171105,0.5392956699069603,0.6200991740285465
ADGRG2,CD46,0.5711759642552143,0.6729942929161269,0.6199985195100267
CA2,ZG16B,0.7707063705906815,0.49875929382145895,0.6199975525270305
LPO,ZG16B,0.9095585493015543,0.42250371803042097,0.619912791323314
KCNMA1,OXR1,0.6647039509488175,0.5781321561508933,0.6199086451760917
ATP2A3,ARHGEF37,0.716695531464641,0.5361535399805536,0.6198861559052691
GRIA2,ANO1,0.6761091266047049,0.5682714990688459,0.6198496163665698
MANSC1,NRG3,0.7410062732826775,0.5184271337816877,0.6198046130613973
TCN1,OGFRL1,0.7332861688087766,0.5238512852359541,0.6197845609372876
OGFRL1,CD46,0.6123733599267339,0.6272506888010232,0.6197673852482404
GALNT6,SAP30BP,0.6328703619760839,0.6068855069276207,0.6197417610967672
SLC13A2,FDCSP,0.7418458454206668,0.5176984822313141,0.619719669063267
KCNMA1,BPIFB2,0.6667093096619173,0.5760210023677657,0.6197084514829362
ADGRG6,CCDC129,0.6237608351828335,0.6156518739286345,0.6196930910245826
CCDC129,SLC31A2,0.5936502019412614,0.6468618205214418,0.6196851219616669
SLCO1A2,ATP6V0E2,0.692689257775233,0.5543627603116346,0.6196782463331237
CCL28,RASAL1,0.6466712706775881,0.593710987508104,0.6196255633099004
NRG3,PYCR1,0.7019047215343361,0.546796623685747,0.6195152394284256
PLCB1,RNF128,0.5846431592861192,0.6564165029342567,0.6194912574710235
KIAA1324,OGFRL1,0.581454807591555,0.6600068846577067,0.619487026601646
SEC63,FAM171B,0.5536912736779793,0.6929674537365966,0.6194271806086672
LYZ,ST3GAL6,0.6638348711535594,0.5779789274370252,0.6194211546473288
CRISP3,FOLR1,0.6030162248899597,0.6362504799430958,0.6194104959553968
KANK4,ID4,0.6709607031742044,0.5716530998274867,0.6193195991020825
ROPN1,P4HB,0.5903569222999923,0.6496850936296842,0.6193109819302437
CAMKK1,LDLRAD3,0.5773609025790591,0.6640904136529512,0.6192090443628618
FAHD2A,PYCR1,0.6700560167058046,0.5721417161535413,0.6191663745045147
MGLL,OXR1,0.5943493174810474,0.6449130295827326,0.6191151903863542
FOLH1,DYNC1I1,0.6739186981749541,0.5687270498632858,0.619092717660891
ODAM,GALNT6,0.6519157371538784,0.587860417329045,0.6190601402987039
FBP1,AACS,0.57901525905702,0.6618182983337755,0.6190338387022208
CA2,CHPT1,0.6049795775846034,0.633378181972839,0.6190160458188723
LYZ,SLC13A2,0.8286858155736321,0.4623720035122106,0.6190000976000977
KIRREL3,MAPT,0.5895947958975263,0.649860868835291,0.6189948193020136
KCNMA1,SEC63,0.6995568082614695,0.5476949286430896,0.6189860387622268
ODAM,NRG3,0.6106306230825289,0.6274166646876675,0.6189667429600662
ATP6V0E2,GPD1,0.7413301073762711,0.5167498610493093,0.6189363698946424
DMBT1,CBS,0.6692833751222041,0.5720605785470625,0.6187654117550033
AZGP1,SLC39A8,0.7503432543447678,0.51015206043039,0.6186995694471005
GALNT13,AGFG2,0.7019633893625093,0.5452095761045135,0.6186413839658815
PADI2,CADM1,0.7919138663602313,0.48326314019592925,0.6186297615067875
GALNT6,GNPTAB,0.6338210395953606,0.6037384337536954,0.61859689760412
ATP6V0E2,SLAIN1,0.6518204622161853,0.5870319286447903,0.6185785504403671
PHLDA1,DLX6-AS1,0.6946666736129912,0.5506970948673827,0.6185070080927642
FOLH1,DLK1,0.6870325506790937,0.5568084224350491,0.6185026359726805
CRISP3,ALDH18A1,0.6426721701395641,0.5952295015725567,0.6184961079155843
HP,LINC01554,0.5583461844620968,0.6850844736503078,0.6184774061328945
CHRM3,ALDH18A1,0.6380692392860209,0.599480892237988,0.6184741844869501
CCDC129,GLYATL2,0.6469014237560325,0.5912025858897637,0.6184252538022168
KCNMA1,SLAIN1,0.6700090985468661,0.5707934173995932,0.618414733854544
ROPN1,OXR1,0.6041377553603411,0.6330002335436246,0.6184006308499507
C6orf58,SLAIN1,0.6320933291293614,0.6047771486780225,0.6182844016221452
ANO1,P4HB,0.7548794982835582,0.5063845984224483,0.6182712605286282
SLC13A2,GALNT13,0.7415920175100896,0.5153945631678478,0.6182333652540727
KCNN4,PKDCC,0.6619605468374558,0.5773777262452279,0.6182242921440874
CHRM1,AGFG2,0.7528153920892727,0.5076877271772601,0.6182193262862791
ST3GAL6,OXGR1,0.62117982790057,0.6152716835727247,0.6182186979652096
CA2,MUC7,0.7730109594359321,0.4943719961352446,0.6181868415380275
EGF,DLK1,0.6384211848533129,0.5985670751849104,0.6181730351234455
PHLDA1,CCDC129,0.7723260524493516,0.49478003757947403,0.6181678681834709
GPD1,P4HB,0.678084619519705,0.5635158433542253,0.6181516207486442
CCL28,EPHA7,0.7085702989585781,0.5392494423514212,0.6181392550066636
ATP2A3,LINC01554,0.620709476162549,0.6152934386775883,0.6179955242619637
RTN1,MPO,0.6883967601247584,0.5547893488773805,0.6179928723852024
GALNT13,SOX9,0.567021989753969,0.6732975825532536,0.6178790617555211
OGFRL1,DUSP6,0.619613184964697,0.6160721251733968,0.6178401181913148
SLITRK5,ALDH18A1,0.6159586994288165,0.6196393661891945,0.6177962917603119
SLC12A2,DUSP6,0.659985767639439,0.5781400330872873,0.6177088258558429
ST3GAL6,SLAIN1,0.6800284469976932,0.5608424972977832,0.61756688095114
PKDCC,GALNT13,0.5596180021235825,0.6814999734191982,0.6175594332306213
PKDCC,TUSC8,0.6735435502097534,0.5662281374262683,0.6175591549890139
DMBT1,ALDH18A1,0.637954224009161,0.5977958127068149,0.6175486732325655
MANSC1,ALDH1L2,0.6062921519318741,0.6288414207435862,0.6174638598383925
NRG3,CLDN10-AS1,0.7494960336933483,0.5086498928825702,0.6174391283794969
SLC25A48,SSR3,0.639233772236668,0.5963806347058158,0.6174355373736573
SLITRK5,TNFSF13,0.6245242050731031,0.6104193898783185,0.6174315218912665
MCFD2,SLC12A2,0.7240811030083769,0.526367316559007,0.6173593986986877
SLC12A2,P4HB,0.7622179362217866,0.5000218993669989,0.6173537561246483
CHRM1,C2orf88,0.6275951171606869,0.6072767391918397,0.6173523437082445
SRPRA,BPIFB2,0.7169359081145036,0.5315423396698495,0.617318224251084
ATP6V0E2,SLC31A2,0.6481972054365261,0.5878294368371949,0.61727578782194
BPIFB2,SOX9,0.6297517639564364,0.6050197516868582,0.617261902156033
CRISP3,SERP1,0.5710952736117693,0.6669752984780788,0.6171761827684457
PADI2,BPIFB2,0.7025515916937083,0.5421720599144199,0.6171740788989215
CADM1,POLR2F,0.5951846083228937,0.6397803714377296,0.617079759663887
TNFRSF11A,RASAL1,0.6309391788796209,0.603466360340611,0.6170498925328312
CCL28,TNFRSF11A,0.6642222049612613,0.5732267219543375,0.617049363664874
TCN1,TNFSF13,0.570728664807714,0.6670421336975605,0.6170089677919579
GRIA2,OXGR1,0.6944347839958536,0.5481979205353107,0.6169989501886649
LPO,KIRREL3,0.5911744064193023,0.6439179935819225,0.6169828503601223
C6orf58,ADGRG2,0.5602536684446275,0.6793786890896345,0.6169476499878818
CCL28,MAPT,0.6516035091699437,0.5840875661882148,0.6169226108603676
SLITRK5,OXGR1,0.6568624489160351,0.5793928270799318,0.6169127906601619
MGAM2,PIGR,0.6971133527584168,0.545912827394278,0.6168979829912333
GPAT2,MCFD2,0.5665942772639413,0.6715015036138237,0.6168216185589837
F5,CADM1,0.6660538086294845,0.5710782513672329,0.6167405000067788
HID1,BHLHA15,0.6727605054186696,0.5653495612968793,0.6167210524996789
EGF,MCFD2,0.6885160206423764,0.5522585546082559,0.6166351128378815
OGFRL1,SLC31A2,0.5928531247485409,0.6413498614665307,0.6166249017250898
P4HB,PLA2R1,0.7719115728796955,0.49257680415004496,0.6166244689075474
ODAM,TNFSF13,0.5539748798478313,0.6863373002701376,0.6166146474519029
TNFRSF11A,SEC63,0.6174802270569802,0.6157344337914055,0.616606712568326
ATP6V0E2,CHPT1,0.6444462675988707,0.589938953079043,0.6165905906052853
ZG16B,ELF5,0.562146263854844,0.6762591703434839,0.6165683790190396
ODAM,MUC7,0.7085111695535341,0.5365556026663623,0.6165676261170754
CHRM1,MCFD2,0.7266273216150152,0.5231525735653948,0.6165524741056717
HID1,PIGR,0.8020890142627685,0.47384288636255834,0.6164934497932394
ST3GAL6,LINC01554,0.660965861464759,0.5749969095615058,0.6164846532298228
ANO1,LPO,0.6463173642053934,0.5879253065887265,0.6164303160163958
SLC22A3,CES3,0.6792732258259636,0.5593685487400238,0.6164122634473002
GRIA2,EGF,0.7164642695662535,0.5300961174310641,0.6162750421485154
ANO1,TBC1D24,0.7300132413743449,0.5200017170722826,0.6161234770727066
PPP1R1B,DEPTOR,0.7574892322227877,0.5011372082764248,0.6161217729763981
MPO,LIMCH1,0.602504340295832,0.6300310653038794,0.6161139921855322
ADGRG2,ROPN1,0.5839385817153299,0.6499480859586079,0.6160598700639921
SLC22A3,CHRM3,0.6700167542915771,0.5662555953780208,0.6159551413168219
HP,ATP6V0E2,0.5653723683295604,0.670975596333801,0.6159148171545966
GATM,ST3GAL6,0.734569377563488,0.5163452370669827,0.615866381125131
KCNN4,ACVR1C,0.5850896526996715,0.6482347380914417,0.6158534223155573
CCL28,LRP6,0.7230678957330195,0.5245298203949925,0.615849554259988
PKDCC,CCL28,0.5767631915789626,0.6575511493479483,0.6158338246023336
MANSC1,CRISP2,0.5885091155664242,0.6443463522457873,0.6157951785119951
SRPRA,GNPTAB,0.6781168906797324,0.5591482965699589,0.6157661116843711
RNF128,SEC63,0.6071309635990781,0.6243545213691691,0.6156825173628896
ANO1,TNFSF13,0.5540466879908693,0.6840594397788577,0.6156304630201186
ADGRG2,EPHA7,0.5965116688181855,0.6353456551931327,0.6156225280605309
NRG3,ID4,0.5808405032908245,0.652473897524947,0.6156161685843835
SLITRK5,SEC63,0.6657925840282406,0.5692039791844232,0.6156068454300635
F5,KCNMA1,0.7280044021508312,0.5205618349097212,0.6156064549742727
RTN1,CBS,0.5751096094231204,0.6589420632484664,0.6156004488524116
GALNT6,CHPT1,0.5979881043121279,0.6336385586459345,0.6155552944323942
CCL28,DAPK1,0.6177291282450519,0.61338888363884,0.6155551806015658
CHPT1,TNFRSF11A,0.5617925868213598,0.6744372985732797,0.6155435602898406
ZG16B,PYCR1,0.7351131283756318,0.515204366021292,0.6154132702978512
HP,LYZ,0.7145392388628875,0.5299897324761232,0.6153848064817935
HID1,CRISP3,0.6136327477994493,0.6170926142769572,0.6153602494031565
MANSC1,GLYATL2,0.7513890081620153,0.5038904370024422,0.6153192144583082
AGFG2,ELF5,0.6549791410090279,0.5779551566658503,0.6152630104717305
GALNT13,C6orf58,0.7445032489015403,0.5083594738024204,0.615203445906945
SLC13A2,PYCR1,0.7243350779437633,0.5224094397823215,0.6151418391584867
LPO,MUC7,0.8105303869514134,0.46681356506609684,0.6151150945369429
LTF,FOLR1,0.6636266605874676,0.5701042441955471,0.6150905427351594
FOLH1,KANK4,0.6159024213970462,0.614184398782238,0.6150428102126464
SLC37A2,ANO1,0.7491150848795713,0.5049000505128821,0.6150026375517893
GNPTAB,SLC31A2,0.663746477614312,0.5697697510335045,0.6149655805812811
OGFRL1,LINC01554,0.5944830842899662,0.6359780833005593,0.6148806489891656
SERP1,FAM171B,0.6552580810440839,0.5768420213033891,0.6148011027518162
ATP6V0E2,CD46,0.6244286886547522,0.6052722578768547,0.614775863437355
KCNMA1,CES3,0.6088716090527936,0.6207317839796522,0.6147730964363209
DMBT1,MCFD2,0.6483937549366943,0.5828956444816036,0.6147730440265508
CHRM3,ROPN1,0.6678426248854247,0.5659183313604524,0.6147718144861101
SLC39A8,CRISP3,0.6749859839739667,0.5597592698746094,0.6146785026051118
CCL28,OXR1,0.7267012947699583,0.5199059239775193,0.6146676403659418
ZG16B,MGLL,0.57754629313909,0.654121996246159,0.6146427695765329
LIMCH1,SOX9,0.5514953669673005,0.6849555563733045,0.6146135500608387
CLDN10-AS1,MGLL,0.6564000410917908,0.5754442583932452,0.6145906237938887
GPAT2,FOLR1,0.5590800601146015,0.6755482442536188,0.6145612687174703
SLC5A1,ST3GAL6,0.7169410252717803,0.5266835998650932,0.6144925386700085
PPP1R1B,LINC01554,0.6586837472799029,0.5732462476295231,0.6144818846009681
ST3GAL6,TRIL,0.5534495223331486,0.6822288392588636,0.6144747555512077
NRG3,SOX8,0.5751832285082809,0.656392625888729,0.6144477436916075
ID4,CEP85L,0.5849049761588958,0.6454592340744347,0.6144365857579173
SLC25A48,BHLHA15,0.5958885398317596,0.6335008847651942,0.6144069638316768
MGLL,TTYH1,0.6297912066472396,0.5992869742785026,0.6143497917789437
PPP1R1B,PIP,0.7557642335450601,0.4993602614901998,0.6143277832623245
MCFD2,TMED3,0.6226322748230636,0.6060545536673114,0.6142874941074046
PLCB1,ST3GAL6,0.7182924381541868,0.5252957975905123,0.6142605303968645
GALNT13,LIMCH1,0.5577992308540414,0.6763951083601295,0.6142415414124286
CHRM3,C3orf70,0.6587507967032242,0.5727098241926138,0.6142255717296764
SLCO1A2,TMPRSS5,0.7098817916621598,0.5312432087553127,0.6141008718765804
GALNT13,KIRREL3,0.6208766708897229,0.6073745686224606,0.6140885116572324
PLCB1,KIAA1324,0.6045932141615048,0.6236789483124885,0.6140619349586118
KCNMA1,TUSC8,0.6929926237305399,0.5441135535287631,0.6140575535462821
PADI2,C2orf88,0.6505528745484247,0.579589633526353,0.6140469869228551
SLC5A1,ST3GAL1,0.5781803752999263,0.652121619273069,0.6140390236560692
C6orf58,FDCSP,0.5503768173350351,0.6850412457826095,0.6140283548803427
SLC5A1,CADPS2,0.7023813850424931,0.5367695910888621,0.6140170753632896
PKDCC,SSR3,0.7009678226821124,0.5377382406520099,0.6139521184284237
PIGR,ST3GAL1,0.5581117684645697,0.6752562902400638,0.6138961494525819
RAPGEF3,NRG3,0.6352887009205386,0.5931483187603549,0.6138570068659862
TCN1,MAPT,0.617831324720672,0.6099026076115542,0.6138541651005056
ROPN1,CEACAM1,0.6094508971824515,0.6182060667708308,0.6138128721663609
ST3GAL6,C3orf70,0.5896195269946555,0.6389086489201047,0.613769513228758
LINC01554,CD46,0.5729791758855326,0.6573994947262813,0.613739538172204
ST3GAL6,IRX2,0.6126174992304716,0.6148340990607846,0.6137247984302393
FAHD2A,SLC12A2,0.7347701113169576,0.5124548572951065,0.6136257104617122
CCDC129,PRSS8,0.5936088656144136,0.6339132484286633,0.6134301299232756
GLYATL1,GLYATL2,0.6160775536963496,0.6107092484903515,0.6133875282638798
PKDCC,OGFRL1,0.5754500781443446,0.6537995232439381,0.6133750783504816
TCN1,CCDC129,0.8070027137502387,0.46619965045682327,0.6133713255998108
ELF5,CD46,0.6317186879170958,0.595460239018174,0.6133215803307114
ATP6V0E2,ARHGEF37,0.6128956386479568,0.6137367075608363,0.6133160289297787
LRP6,MGLL,0.5600384179435806,0.6715903058603464,0.6132832725586715
TUSC8,LRP6,0.5649731290840102,0.6657160907860682,0.6132794655725724
AIF1L,KANK4,0.6759004264439574,0.5564289410898006,0.6132622265950806
MPO,SLITRK5,0.7170612369740744,0.5244599721546649,0.613245396539275
ATP2A3,CD46,0.5676198684520942,0.6624561418189,0.613207361399491
SEC63,ALDH9A1,0.6770802992740993,0.5553560213615866,0.6132052031311999
MPO,CHPT1,0.5647486660258431,0.6657906793175346,0.6131919748308987
CA2,SRPRA,0.7476663605615297,0.5028689335031267,0.613170600527896
FAHD2A,CRISP2,0.5591522963954575,0.6722850789991927,0.613114790031035
P4HB,TMED3,0.780144575090732,0.48181155129883646,0.6130927074772927
DEPTOR,ATP2A3,0.7255110271680532,0.5179745721120438,0.6130222376553249
KCNMA1,LYZ,0.723493324439928,0.519405058646886,0.6130139416125471
PLCB1,MUC7,0.5769216558060579,0.6513383060549568,0.6130017732593753
GRIA2,LIMCH1,0.6260821485228684,0.6001766248935222,0.6129925536305804
FAHD2A,LINC01554,0.5815370965129346,0.6461179946969242,0.6129776363300777
AACS,TECPR1,0.6156403278413929,0.6103136969740565,0.6129712264790254
LIMCH1,SEC63,0.6241422240781699,0.601952487272479,0.6129469505557812
MGAM2,TMEM63A,0.6712846766728217,0.5595643345451571,0.6128841353737168
ODAM,SLAIN1,0.6297325376566132,0.5964554632301645,0.6128681852234478
HID1,GPD1,0.6954014101796919,0.540054533431935,0.6128251660322894
TCN1,ID4,0.6575058439230138,0.5711022911066349,0.612783072449325
NDRG2,CD46,0.6806701764308486,0.5515149686864043,0.6126987767574118
SLC5A1,SEC63,0.6469168884451766,0.5801099579240538,0.6126034026483131
PHLDA1,GALNT6,0.7129973977855398,0.5261708398651339,0.6125017874377776
FAHD2A,CLDN10-AS1,0.7090729342642103,0.5290498289913125,0.612482583111429
MANSC1,TNFSF13,0.572593073387539,0.6550978802117022,0.6124577606660564
DMBT1,ACSL1,0.72601229378263,0.5165751379400467,0.6124050137016612
CHRM3,ARHGEF37,0.6329174550597679,0.5925103656596419,0.6123807253088825
AZGP1,SLCO1A2,0.7778571554153829,0.4819988727058388,0.6123122341064116
EGF,LRP6,0.6209334975054753,0.6037842512930056,0.6122988379003269
SLC39A8,SOX8,0.592563748246117,0.632667553240221,0.6122873971769508
CCL28,MGAM2,0.8359802785234894,0.44844944738417175,0.6122866109330865
PHLDA1,FOLR1,0.6015123492215662,0.6230145688394845,0.612169059085723
KANK4,ID2,0.5616233517717554,0.6671799790607037,0.6121305874362774
